Circles: 200
# ID : center_x center_y radius
1195 : 5.278443 4.797886 0.248056 0.185476
1196 : 1.16722 7.46926 0.188046 0.05205
1197 : 5.893999 0.437139 0.219076 0.198965
1198 : 7.757683 3.372616 0.125857 0.271446
1199 : 5.473764 7.553133 0.178466 0.2235
1200 : 0.048252 0.978009 0.22977 0.107771
1201 : 0.80957 6.444351 0.035592 0.05692
1202 : 6.965497 9.107369 0.233841 0.21838
1203 : 3.355819 1.251539 0.154647 0.04029
1204 : 5.564627 4.691826 0.179147 0.065977
