Circles: 500
# ID : center_x center_y radius
1255 : 1.860252 5.250674 0.17494 0.079943
1256 : 4.81323 5.963464 0.173201 0.103635
1257 : 4.65828 1.714909 0.102267 0.158484
1258 : 6.031845 7.215247 0.156418 0.140112
1259 : 3.801937 9.14722 0.165188 0.123132
1260 : 0.999735 2.545411 0.079313 0.197784
1261 : 4.893862 1.142111 0.141074 0.164724
1262 : 3.817047 3.109615 0.11292 0.192695
1263 : 5.147595 5.637196 0.126548 0.17227
1264 : 9.833058 4.207019 0.165803 0.182192
1265 : 6.935776 9.585516 0.118983 0.161538
1266 : 3.94724 1.267761 0.164369 0.131092
1267 : 2.366796 8.734066 0.114733 0.113169
1268 : 0.406366 9.792425 0.086776 0.188575
1269 : 9.627874 5.677845 0.168135 0.113082
1270 : 8.631412 8.148211 0.160685 0.087174
1271 : 3.185911 5.612177 0.120274 0.148599
1272 : 6.050679 3.759247 0.09165 0.197424
1273 : 9.06719 2.261162 0.113542 0.104279
1274 : 7.931189 9.495489 0.078941 0.195584
1275 : 1.177739 4.266863 0.11124 0.167357
1276 : 7.787648 7.002608 0.106821 0.117682
1277 : 4.923091 2.387501 0.157394 0.161493
1278 : 6.124616 6.412157 0.188688 0.13458
1279 : 2.118692 8.85282 0.191529 0.181758
1280 : 6.286692 0.432493 0.185851 0.167102
1281 : 8.077034 0.702289 0.113758 0.108215
1282 : 6.174961 2.562809 0.110731 0.184903
1283 : 1.659142 5.19417 0.179382 0.118678
1284 : 2.753561 9.103261 0.180484 0.184438
1285 : 0.938891 9.935098 0.189547 0.152212
1286 : 7.972459 3.124605 0.137987 0.149502
1287 : 3.563244 7.442767 0.077557 0.195173
1288 : 0.033833 8.629007 0.170263 0.137014
1289 : 8.419468 6.000817 0.144503 0.089821
1290 : 5.802368 0.393154 0.170644 0.15705
1291 : 1.803274 7.633427 0.135177 0.114575
1292 : 8.287868 4.209306 0.14539 0.165107
1293 : 8.193297 4.741798 0.140279 0.071877
1294 : 6.655792 3.898352 0.194901 0.172432
1295 : 8.782873 3.751667 0.125515 0.10132
1296 : 2.538309 1.354757 0.192195 0.192823
1297 : 1.663619 0.44831 0.131807 0.154445
1298 : 4.751066 1.163908 0.093355 0.127569
1299 : 7.46935 7.353564 0.087539 0.137731
1300 : 5.321424 7.171534 0.095683 0.126275
1301 : 4.58425 7.499386 0.098377 0.167265
1302 : 8.895003 8.316966 0.112346 0.154568
1303 : 3.317064 9.889827 0.178092 0.151292
1304 : 7.427594 5.568981 0.172116 0.072975
1305 : 6.565949 3.895885 0.175905 0.191508
1306 : 1.359853 5.053285 0.077416 0.169515
1307 : 7.568113 7.264734 0.178955 0.100181
1308 : 9.552847 4.693152 0.171502 0.151197
1309 : 4.789405 5.52869 0.078905 0.09972
1310 : 3.215441 1.910819 0.136642 0.167316
1311 : 4.988926 8.883969 0.107329 0.078175
1312 : 8.620027 6.787143 0.08963 0.18899
1313 : 5.953776 5.115988 0.127259 0.161955
1314 : 3.842828 6.406453 0.112359 0.113817
1315 : 8.042867 6.466784 0.164166 0.100629
1316 : 9.146988 3.4238 0.119392 0.153625
1317 : 4.328198 4.027731 0.1229 0.089501
1318 : 1.837992 1.134492 0.166305 0.168764
1319 : 6.620525 1.153015 0.183413 0.139843
1320 : 6.673893 8.130144 0.113204 0.156622
1321 : 9.420089 3.43073 0.073567 0.093143
1322 : 9.863127 9.578065 0.181123 0.139102
1323 : 7.69345 3.819519 0.130481 0.101953
1324 : 0.268518 2.980352 0.080033 0.078565
1325 : 3.042048 7.693431 0.115422 0.121945
1326 : 6.83257 5.009531 0.137482 0.125369
1327 : 4.073247 9.058473 0.144827 0.195014
1328 : 4.144363 4.305656 0.13709 0.165379
1329 : 0.789781 3.842206 0.147423 0.142649
1330 : 3.359563 4.175704 0.083832 0.099688
1331 : 1.798294 3.935965 0.092896 0.08284
1332 : 0.768541 6.869921 0.105912 0.181113
1333 : 2.040339 1.981824 0.180707 0.170257
1334 : 7.34215 9.507076 0.140614 0.117454
1335 : 1.302291 7.605024 0.169249 0.125244
1336 : 2.266036 5.272973 0.107044 0.101538
1337 : 3.962416 6.332814 0.142768 0.164695
1338 : 5.731743 3.40193 0.151046 0.193163
1339 : 0.595521 8.927951 0.096973 0.096943
1340 : 3.319263 6.86136 0.185438 0.110652
1341 : 6.891297 2.015498 0.128273 0.168599
1342 : 3.122493 9.738165 0.191501 0.091525
1343 : 8.719011 0.41936 0.176385 0.184596
1344 : 5.390422 6.820633 0.126965 0.152593
1345 : 0.277617 5.911912 0.089472 0.125087
1346 : 8.877404 2.534445 0.153492 0.091725
1347 : 6.775771 0.392602 0.179963 0.145133
1348 : 5.662459 8.952449 0.119534 0.191799
1349 : 7.257238 2.402687 0.095394 0.070406
1350 : 4.874124 9.400398 0.102241 0.11065
1351 : 4.206617 0.608032 0.189455 0.158787
1352 : 7.977043 0.168479 0.09121 0.078995
1353 : 9.672917 2.715265 0.141055 0.114421
1354 : 9.347745 7.549559 0.140684 0.112848
1355 : 5.904397 5.203096 0.179553 0.139481
1356 : 8.663586 8.890924 0.19694 0.122525
1357 : 6.14732 8.014026 0.092649 0.095452
1358 : 5.403079 9.542837 0.153925 0.103483
1359 : 8.006822 0.650549 0.119198 0.14598
1360 : 0.866181 7.911401 0.160035 0.083035
1361 : 2.457689 6.383352 0.13489 0.11131
1362 : 7.560346 6.730052 0.095664 0.194873
1363 : 1.973018 0.510785 0.131908 0.162165
1364 : 5.58376 6.25613 0.158028 0.152304
1365 : 5.846502 2.167119 0.106037 0.199525
1366 : 5.513322 2.40234 0.14972 0.150217
1367 : 8.303635 9.191777 0.150495 0.172088
1368 : 3.832415 1.397566 0.185714 0.073829
1369 : 0.636869 3.853426 0.128968 0.160913
1370 : 6.51262 7.602469 0.130949 0.170581
1371 : 6.289183 2.29856 0.094622 0.100624
1372 : 2.746739 4.451412 0.133427 0.089862
1373 : 7.936788 3.584335 0.094999 0.193655
1374 : 6.823227 7.97805 0.162029 0.190594
1375 : 9.779781 8.772468 0.185286 0.16293
1376 : 4.130583 2.707424 0.117743 0.127437
1377 : 7.739897 4.442016 0.16042 0.192506
1378 : 1.503407 7.762331 0.089495 0.115065
1379 : 1.739405 4.175194 0.102287 0.097885
1380 : 1.459359 7.450332 0.170466 0.164554
1381 : 3.874001 0.32623 0.108231 0.165389
1382 : 3.372704 5.036471 0.173589 0.134018
1383 : 5.213185 7.997115 0.16771 0.119671
1384 : 7.387742 5.786343 0.083797 0.172103
1385 : 3.613407 0.526343 0.151131 0.19129
1386 : 9.174083 8.817687 0.185214 0.121843
1387 : 4.592444 5.203101 0.18075 0.098978
1388 : 4.582175 2.616476 0.136395 0.187005
1389 : 9.392007 1.463097 0.073484 0.121302
1390 : 5.38751 7.879372 0.181907 0.188867
1391 : 6.71565 9.924823 0.154516 0.152879
1392 : 9.834234 3.976115 0.15529 0.166847
1393 : 8.823009 8.316529 0.146885 0.198182
1394 : 9.067461 6.817048 0.123646 0.142891
1395 : 7.345985 3.959732 0.085721 0.13854
1396 : 1.906723 6.290629 0.155812 0.092339
1397 : 0.446156 8.549887 0.173342 0.131812
1398 : 3.999635 1.86696 0.17388 0.082435
1399 : 6.32792 3.347609 0.112395 0.070664
1400 : 7.811003 9.523123 0.136669 0.111587
1401 : 5.593026 1.978103 0.147746 0.114606
1402 : 8.799895 9.838961 0.114314 0.082042
1403 : 7.882676 4.125948 0.132468 0.08978
1404 : 2.606145 1.470256 0.077626 0.18462
1405 : 6.252222 1.095996 0.075264 0.148065
1406 : 6.652577 9.860951 0.109044 0.177434
1407 : 5.187504 6.377938 0.121995 0.088789
1408 : 0.73475 8.941766 0.125365 0.172035
1409 : 5.740185 5.287117 0.077541 0.187426
1410 : 3.875178 0.107065 0.192706 0.194348
1411 : 3.235135 2.918341 0.181195 0.178032
1412 : 8.630481 2.491011 0.153498 0.199761
1413 : 1.491489 7.460028 0.078942 0.199977
1414 : 9.664053 3.748623 0.110281 0.161658
1415 : 0.255722 7.91869 0.192489 0.185617
1416 : 5.615408 8.172186 0.199056 0.197555
1417 : 8.602627 4.350942 0.151733 0.180326
1418 : 4.44939 0.906463 0.134061 0.089062
1419 : 4.264685 6.554165 0.146116 0.154423
1420 : 5.592362 0.826623 0.109619 0.091214
1421 : 6.572923 1.113061 0.163893 0.186147
1422 : 0.702198 1.849127 0.177712 0.131768
1423 : 6.99424 2.187194 0.072199 0.115131
1424 : 7.634746 7.1846 0.090375 0.100952
1425 : 5.822026 0.795385 0.174474 0.187062
1426 : 3.443626 7.022328 0.125401 0.126563
1427 : 7.762129 8.098163 0.145769 0.175434
1428 : 0.241359 6.514565 0.07381 0.140183
1429 : 6.055734 8.717225 0.075121 0.070469
1430 : 6.776765 7.091804 0.095385 0.179349
1431 : 2.035446 9.734588 0.189805 0.186184
1432 : 7.692267 3.936784 0.141921 0.099237
1433 : 8.781369 8.469051 0.191395 0.131779
1434 : 0.806138 8.760331 0.133515 0.130293
1435 : 9.927659 4.16704 0.140663 0.14858
1436 : 1.326083 7.471213 0.182681 0.197713
1437 : 2.776792 9.537265 0.106666 0.121418
1438 : 5.483655 3.780207 0.121151 0.078095
1439 : 5.314222 6.129612 0.074974 0.075463
1440 : 2.922435 7.354621 0.188475 0.195861
1441 : 8.281742 1.240974 0.161664 0.172569
1442 : 6.454134 4.633734 0.189143 0.114423
1443 : 1.910489 9.598286 0.1792 0.177662
1444 : 0.536288 3.388659 0.111428 0.194751
1445 : 4.271677 4.0797 0.167759 0.160108
1446 : 5.749905 8.651618 0.17081 0.09972
1447 : 3.268895 0.313912 0.146838 0.070862
1448 : 3.789158 4.375212 0.12442 0.164573
1449 : 8.214478 0.739622 0.08078 0.15797
1450 : 1.44709 1.243503 0.194118 0.134035
1451 : 7.793121 8.985065 0.095834 0.198739
1452 : 9.472073 7.12441 0.199402 0.164086
1453 : 8.46685 2.34735 0.094955 0.10509
1454 : 5.603806 3.159491 0.090286 0.165065
1455 : 4.391939 5.317121 0.133016 0.192681
1456 : 7.541943 7.436634 0.167622 0.078264
1457 : 3.949482 8.948599 0.188221 0.097087
1458 : 9.291954 9.87531 0.126414 0.126289
1459 : 2.4722 0.267966 0.118195 0.176905
1460 : 1.692832 1.433238 0.179618 0.196127
1461 : 3.182244 3.972789 0.07862 0.126072
1462 : 1.822668 3.584802 0.196986 0.10888
1463 : 5.598195 8.87029 0.108453 0.121543
1464 : 7.303074 2.764657 0.14261 0.112996
1465 : 6.613059 5.678785 0.113361 0.193524
1466 : 7.682865 5.915815 0.162274 0.14911
1467 : 7.351724 0.42122 0.192725 0.127634
1468 : 1.926204 3.717509 0.072271 0.142172
1469 : 7.065855 5.818141 0.141285 0.079428
1470 : 9.474483 7.641211 0.145682 0.14496
1471 : 1.853812 7.024744 0.133295 0.080342
1472 : 1.088444 3.48065 0.190836 0.098961
1473 : 2.17348 9.675331 0.112649 0.176381
1474 : 4.254831 0.952027 0.079249 0.175599
1475 : 3.539426 7.138928 0.121414 0.07786
1476 : 1.8077 2.020798 0.116071 0.10758
1477 : 4.783263 2.298409 0.191772 0.105751
1478 : 0.456362 0.083318 0.074174 0.150279
1479 : 8.64155 8.5332 0.167402 0.137816
1480 : 5.507468 4.014 0.112872 0.160729
1481 : 8.621674 4.471046 0.133265 0.091256
1482 : 0.719424 1.354196 0.199688 0.149464
1483 : 4.851217 4.410963 0.135669 0.199079
1484 : 8.799128 6.946974 0.171234 0.070771
1485 : 6.452864 3.294121 0.125712 0.164607
1486 : 2.701283 0.465741 0.170279 0.135257
1487 : 7.633333 3.429613 0.089446 0.087247
1488 : 8.009105 9.03803 0.09816 0.158834
1489 : 9.311752 2.606512 0.169439 0.195714
1490 : 9.21881 0.531376 0.080789 0.182873
1491 : 7.729538 0.346544 0.126854 0.109582
1492 : 3.154306 4.413252 0.115743 0.182851
1493 : 9.406142 9.037388 0.087946 0.095699
1494 : 4.505128 7.686706 0.076031 0.169274
1495 : 6.092312 3.487765 0.185273 0.196214
1496 : 5.846508 2.25587 0.127337 0.180861
1497 : 6.605818 3.982812 0.188684 0.195534
1498 : 6.629524 2.413019 0.142922 0.157964
1499 : 4.014074 4.544592 0.082334 0.155143
1500 : 7.437061 4.687442 0.093835 0.134048
1501 : 4.503593 1.893419 0.104982 0.157518
1502 : 7.439033 7.831098 0.164462 0.138089
1503 : 8.187772 1.884119 0.152945 0.129358
1504 : 1.262557 9.801283 0.072217 0.156846
