Circles: 10
# ID : center_x center_y radius
0 : 6.611384 7.525926 0.173521
1 : 1.148962 0.601313 0.143971
2 : 1.492124 8.132848 0.181542
3 : 8.976073 0.848958 0.176454
4 : 7.740929 1.793781 0.171052
5 : 4.427329 0.124393 0.060151
6 : 3.721998 5.614679 0.138718
7 : 5.44361 0.756278 0.06149
8 : 4.303707 2.409544 0.15813
9 : 6.529831 6.875642 0.183713
Lines: 5
# ID : x1 y1 x2 y2
5779 : 9.439712 3.2362 0.015689 0.074281
5780 : 9.430919 5.465113 0.025106 0.0736
5781 : 3.733049 1.357431 0.040438 0.018533
5782 : 6.818209 3.645477 0.076747 0.076244
5783 : 2.802247 7.371767 0.061054 0.014964
5784 : 8.105851 5.044116 0.055177 0.015547
5785 : 7.787661 7.212902 0.060769 0.05748
5786 : 8.852136 7.84317 0.011092 0.017887
5787 : 7.219558 9.106582 0.040296 0.07768
5788 : 8.836609 6.89167 0.068107 0.045776
5789 : 9.330887 4.216443 0.050333 0.078935
5790 : 4.127956 8.550422 0.058642 0.071194
5791 : 7.003574 9.067157 0.021966 0.079547
5792 : 2.461659 3.096889 0.075837 0.038456
5793 : 3.014888 1.2152 0.037092 0.061262
5794 : 0.592547 8.933417 0.03762 0.04849
5795 : 4.622542 1.059461 0.054491 0.038003
5796 : 6.23453 3.74687 0.035557 0.021575
5797 : 2.114378 6.345813 0.038609 0.016087
5798 : 5.071994 4.99985 0.027345 0.044823
5799 : 9.850843 3.115236 0.064364 0.059825
5800 : 9.166756 5.662019 0.020806 0.053357
5801 : 0.702998 5.282856 0.072669 0.070332
5802 : 6.186182 1.167195 0.059306 0.039008
5803 : 8.555309 9.086326 0.037177 0.025343
5804 : 8.44219 7.883027 0.010189 0.040082
5805 : 7.93448 4.805615 0.065771 0.050692
5806 : 0.457562 0.248741 0.014102 0.071939
5807 : 6.571464 6.597116 0.064123 0.012623
5808 : 8.336951 9.133279 0.031095 0.069024
5809 : 6.845944 9.781839 0.033566 0.016188
5810 : 6.237571 4.85721 0.045858 0.044149
5811 : 0.560408 8.77275 0.035355 0.06003
5812 : 1.471444 0.557058 0.027329 0.057578
5813 : 4.051124 7.236983 0.023798 0.079505
5814 : 2.170337 6.849216 0.043458 0.035225
5815 : 5.94038 9.963632 0.071278 0.06778
5816 : 9.628097 9.430668 0.018635 0.035354
5817 : 5.956171 5.366222 0.010666 0.077795
5818 : 5.606297 5.03174 0.069204 0.073891
5819 : 1.395249 9.952362 0.075367 0.046333
5820 : 5.606896 5.102321 0.042946 0.039929
5821 : 9.452502 8.195102 0.045498 0.078952
5822 : 4.781326 9.752531 0.015533 0.049016
5823 : 8.46926 2.854212 0.01514 0.021265
5824 : 6.5051 1.222493 0.055021 0.049637
5825 : 7.718387 2.931845 0.048654 0.061131
5826 : 5.664691 6.468855 0.024253 0.020399
5827 : 7.943125 0.104273 0.027635 0.028431
5828 : 3.992257 7.858452 0.058994 0.043954
5829 : 3.333598 7.781503 0.035985 0.079922
5830 : 3.526813 5.144498 0.03506 0.066849
5831 : 3.954264 9.307567 0.025904 0.051737
5832 : 0.424507 4.694232 0.051693 0.046937
5833 : 5.302883 5.560103 0.070542 0.011222
5834 : 3.564642 0.936823 0.04628 0.07161
5835 : 6.451355 7.926667 0.034385 0.072011
5836 : 9.201682 2.674462 0.077776 0.011723
5837 : 7.003842 3.575302 0.010743 0.035991
5838 : 4.110649 7.680983 0.03993 0.028935
5839 : 2.669098 9.53089 0.049705 0.025329
5840 : 4.811185 1.592085 0.06721 0.013287
5841 : 2.527907 6.527677 0.014656 0.073585
5842 : 8.700185 4.017878 0.069281 0.037856
5843 : 2.144071 5.398084 0.049211 0.041402
5844 : 5.472657 8.949383 0.025988 0.065856
5845 : 1.165662 1.288646 0.067928 0.045035
5846 : 8.645691 8.129893 0.073783 0.034841
5847 : 3.084109 4.621739 0.06298 0.04824
5848 : 4.21425 8.896624 0.048962 0.06862
5849 : 7.555512 5.481381 0.049062 0.069597
5850 : 1.493468 0.712314 0.023056 0.066776
5851 : 9.412063 8.548577 0.05159 0.065047
5852 : 6.721516 8.522989 0.051047 0.033418
5853 : 5.926232 2.186481 0.067274 0.044537
5854 : 2.29906 0.29654 0.037691 0.050129
5855 : 0.406048 4.440441 0.013426 0.051844
5856 : 6.32166 8.130214 0.041492 0.026266
5857 : 3.783429 8.094043 0.0561 0.060823
5858 : 5.494037 8.269892 0.024526 0.057891
5859 : 5.870469 4.96444 0.061364 0.043902
5860 : 9.671485 8.652388 0.014884 0.057946
5861 : 8.238634 6.729084 0.049988 0.012726
5862 : 5.234561 7.266675 0.016974 0.035846
5863 : 6.28019 1.147421 0.042895 0.020023
5864 : 5.229894 8.829237 0.030831 0.052225
5865 : 2.928026 1.340628 0.023595 0.016155
5866 : 7.264496 4.390661 0.036839 0.020578
5867 : 8.163887 0.448821 0.033352 0.063763
5868 : 5.986853 1.033562 0.017507 0.032233
5869 : 1.891028 2.51561 0.079007 0.051793
5870 : 5.349392 7.223507 0.048343 0.028536
5871 : 5.267077 3.761378 0.062378 0.069802
5872 : 4.156056 0.830406 0.056398 0.02949
5873 : 6.205956 3.506296 0.012171 0.035605
5874 : 6.93031 7.711141 0.018049 0.05001
5875 : 3.35658 4.0464 0.064979 0.039302
5876 : 5.146301 3.882237 0.071321 0.02227
5877 : 0.06135 1.117184 0.055635 0.070973
5878 : 6.682297 9.366212 0.065475 0.054216
5879 : 2.257803 6.895173 0.060145 0.061747
5880 : 4.739382 4.791146 0.04355 0.029854
5881 : 9.038736 4.029225 0.074274 0.015229
5882 : 5.303479 5.572299 0.03538 0.06955
5883 : 0.09191 4.735972 0.062363 0.02756
5884 : 1.294998 5.025689 0.057309 0.07462
5885 : 3.372305 8.33209 0.062063 0.032269
5886 : 7.164174 8.270859 0.068231 0.034646
5887 : 4.716684 3.313247 0.050173 0.042441
5888 : 0.772438 2.372249 0.012716 0.023685
5889 : 6.800464 5.409311 0.040019 0.043634
5890 : 4.858096 0.017942 0.0208 0.018944
5891 : 5.463331 2.21139 0.057875 0.067375
5892 : 6.252143 9.774044 0.0265 0.05697
5893 : 6.058794 0.14688 0.070251 0.023706
5894 : 8.148178 6.422028 0.045158 0.038766
5895 : 6.115344 0.585154 0.042785 0.063509
5896 : 4.080529 1.444653 0.011956 0.054066
5897 : 3.552838 2.551119 0.05662 0.048644
5898 : 3.206811 6.868865 0.045096 0.041643
5899 : 5.178559 6.039645 0.068237 0.063831
5900 : 8.620606 6.524868 0.034198 0.068849
5901 : 7.620918 4.768121 0.064623 0.016481
5902 : 0.90085 0.580523 0.057973 0.040278
5903 : 6.281322 0.169724 0.027884 0.012742
5904 : 2.721539 0.910456 0.024256 0.078976
5905 : 0.776964 8.426871 0.012894 0.066131
5906 : 9.533463 8.903 0.029122 0.025075
5907 : 5.671796 5.872796 0.038598 0.043294
5908 : 8.718831 7.39392 0.077345 0.04126
5909 : 5.008924 4.989667 0.019305 0.012212
5910 : 1.544017 0.300307 0.060855 0.036876
5911 : 8.090454 6.260599 0.023172 0.045048
5912 : 0.572034 4.175199 0.027996 0.07154
5913 : 6.458701 1.399303 0.06658 0.070678
5914 : 8.421471 9.667823 0.059671 0.074144
5915 : 9.420868 6.529019 0.032624 0.012824
5916 : 1.310416 4.154271 0.015822 0.07759
5917 : 2.472248 1.077291 0.05221 0.047589
5918 : 0.702975 4.893259 0.017011 0.042101
5919 : 4.582615 0.014116 0.060788 0.025841
5920 : 4.669704 3.711244 0.044091 0.020209
5921 : 1.895188 2.428097 0.073192 0.030841
5922 : 9.458856 4.989275 0.043261 0.075674
5923 : 3.050978 7.796932 0.031283 0.077138
5924 : 9.442757 4.409307 0.060522 0.026537
5925 : 6.251008 0.685295 0.06422 0.028627
5926 : 4.627528 4.871814 0.014081 0.071094
5927 : 6.737794 2.1093 0.01706 0.017261
5928 : 4.001379 1.177026 0.025882 0.031787
5929 : 9.417979 7.962407 0.039206 0.038144
5930 : 3.330263 1.734837 0.06188 0.036735
5931 : 0.683075 0.437908 0.079421 0.075751
5932 : 7.211943 1.128305 0.033968 0.065125
5933 : 4.735872 5.799731 0.052588 0.028257
5934 : 4.49636 0.321886 0.079551 0.01708
5935 : 8.92279 5.327377 0.060601 0.037496
5936 : 8.799121 6.820343 0.076541 0.040556
5937 : 5.49373 3.120219 0.020681 0.052669
5938 : 8.670164 9.449895 0.040679 0.079693
5939 : 3.476433 8.410313 0.024834 0.054222
5940 : 7.459977 9.840996 0.063267 0.032177
5941 : 7.804348 7.683445 0.049667 0.010198
5942 : 4.756325 9.551087 0.045856 0.014834
5943 : 7.320728 9.476951 0.073767 0.038376
5944 : 0.790023 7.923814 0.0488 0.072132
5945 : 8.576364 2.94536 0.028612 0.058943
5946 : 3.325436 0.597537 0.029602 0.044938
5947 : 6.794902 1.917226 0.029667 0.079013
5948 : 1.285167 9.808608 0.032918 0.056496
5949 : 6.90586 6.792476 0.017958 0.057244
5950 : 2.543021 0.561762 0.020715 0.050456
5951 : 4.083254 7.257558 0.064379 0.030619
5952 : 5.484073 0.818069 0.075035 0.070961
5953 : 6.445354 7.067854 0.076016 0.04704
5954 : 2.019078 4.647569 0.021901 0.037473
5955 : 3.454324 6.828465 0.05215 0.032857
5956 : 9.352991 5.717365 0.022312 0.079588
5957 : 9.792578 3.860818 0.071331 0.048695
5958 : 5.554172 8.964949 0.03723 0.07317
5959 : 0.898525 1.501348 0.032134 0.030567
5960 : 2.337092 9.506171 0.01153 0.037446
5961 : 7.896742 0.546084 0.066281 0.013046
5962 : 4.588808 4.093088 0.027717 0.077482
5963 : 3.449088 8.81797 0.035266 0.04001
5964 : 4.332462 5.681115 0.027528 0.047484
5965 : 8.082802 7.644551 0.023744 0.072549
5966 : 1.072046 7.881083 0.061588 0.028359
5967 : 0.938397 1.640634 0.038929 0.067733
5968 : 5.976146 1.078723 0.010661 0.064326
5969 : 5.94766 2.318897 0.035923 0.012044
5970 : 7.368551 3.245543 0.064909 0.051856
5971 : 6.85757 5.172078 0.059814 0.036487
5972 : 5.730623 4.582564 0.074075 0.033522
5973 : 5.901797 1.501198 0.014381 0.066826
5974 : 8.432435 3.930921 0.058967 0.011376
5975 : 3.088858 4.434583 0.024279 0.032416
5976 : 0.740597 7.21772 0.067475 0.055835
5977 : 9.206252 9.470319 0.063561 0.077829
5978 : 8.490834 5.454047 0.053218 0.056602
5979 : 0.201684 9.698434 0.021078 0.063657
5980 : 9.849196 5.44135 0.029447 0.022674
5981 : 1.473277 1.365874 0.053681 0.061603
5982 : 8.641446 6.777745 0.034966 0.0306
5983 : 0.282878 4.322648 0.015267 0.044102
5984 : 9.26568 8.287216 0.03275 0.024834
5985 : 5.627169 5.827063 0.048161 0.042675
5986 : 3.097852 5.604115 0.068438 0.078591
5987 : 6.085253 4.842903 0.042675 0.028188
5988 : 9.547097 8.060579 0.039125 0.076867
5989 : 8.678039 1.81 0.014644 0.010403
5990 : 6.613032 5.223134 0.046438 0.06712
5991 : 5.072185 8.207253 0.075059 0.060035
5992 : 3.847908 1.784472 0.02134 0.058597
5993 : 1.505023 4.915058 0.061705 0.031107
5994 : 7.920598 1.500999 0.061066 0.067863
5995 : 7.919415 1.607777 0.023401 0.048822
5996 : 1.841089 3.188379 0.059528 0.056197
5997 : 9.926459 3.998095 0.051851 0.033443
5998 : 7.00361 9.662039 0.079277 0.034471
5999 : 4.458186 8.734604 0.027451 0.079485
6000 : 3.522017 4.535008 0.079141 0.061213
6001 : 1.430988 0.609375 0.022403 0.073822
6002 : 7.134237 5.124145 0.020465 0.061969
6003 : 6.913004 6.855789 0.046714 0.078378
6004 : 4.592342 3.491161 0.051604 0.017847
6005 : 9.452318 5.110964 0.079824 0.069227
6006 : 4.523839 2.167284 0.048807 0.056913
6007 : 8.250284 2.519563 0.054134 0.044619
6008 : 0.09536 2.70855 0.0282 0.066251
6009 : 8.763199 3.094062 0.023284 0.042893
6010 : 5.144153 7.7709 0.048594 0.034219
6011 : 0.833648 1.11773 0.049872 0.0242
6012 : 4.146784 4.991898 0.071751 0.043046
6013 : 3.952099 2.930289 0.075599 0.025405
6014 : 6.265322 1.264051 0.044298 0.010131
6015 : 4.944291 8.693918 0.070765 0.060248
6016 : 5.490615 0.769479 0.028412 0.058883
6017 : 8.764725 8.7435 0.024043 0.063042
6018 : 3.808007 1.165743 0.02851 0.032758
6019 : 0.958887 6.021543 0.038495 0.060555
6020 : 2.617126 6.030365 0.026416 0.045504
6021 : 5.692719 7.518219 0.070997 0.039029
6022 : 8.998764 2.223001 0.023844 0.073421
6023 : 3.772827 9.905851 0.06343 0.042441
6024 : 0.644947 9.62168 0.021041 0.01381
6025 : 8.022167 8.564166 0.065521 0.05269
6026 : 9.119645 3.870667 0.040058 0.079895
6027 : 9.037843 9.03171 0.051645 0.075661
6028 : 3.228677 4.37059 0.055613 0.06495
6029 : 5.21227 2.619395 0.039244 0.046033
6030 : 4.089531 2.752241 0.058401 0.022386
6031 : 9.485821 8.190371 0.048901 0.020066
6032 : 8.721262 8.247725 0.076539 0.075518
6033 : 7.870567 0.624303 0.028627 0.039075
6034 : 8.943365 1.124703 0.03013 0.026477
6035 : 1.940976 1.986612 0.07293 0.050677
6036 : 6.175247 7.38307 0.060798 0.053096
6037 : 4.275393 6.535692 0.047638 0.069665
6038 : 5.53268 7.759615 0.050974 0.064127
6039 : 9.482448 1.491769 0.025112 0.033415
6040 : 0.321534 4.030258 0.055798 0.022704
6041 : 1.697332 7.054436 0.037264 0.012401
6042 : 5.870936 2.816871 0.032027 0.054318
6043 : 7.108348 0.004702 0.073127 0.066869
6044 : 3.57501 5.191952 0.017951 0.076702
6045 : 1.263148 9.727389 0.067623 0.033482
6046 : 0.375169 5.458947 0.069643 0.036997
6047 : 0.052064 5.031989 0.02849 0.037771
6048 : 7.776282 5.966882 0.047748 0.024092
6049 : 3.77694 9.02537 0.075753 0.03597
6050 : 4.323045 7.410954 0.051346 0.015024
6051 : 3.232956 6.287881 0.012837 0.015013
6052 : 7.139528 4.0407 0.024258 0.029813
6053 : 9.859306 5.355114 0.033832 0.014968
6054 : 8.47039 1.852332 0.024967 0.05024
6055 : 6.767838 7.052948 0.072359 0.038812
6056 : 7.875349 0.992193 0.050545 0.075957
6057 : 2.937068 3.298275 0.038741 0.058521
6058 : 8.677437 1.676652 0.07637 0.044681
6059 : 0.181721 4.187149 0.033938 0.053416
6060 : 1.402725 5.599868 0.058813 0.011141
6061 : 9.111845 2.783286 0.070819 0.054949
6062 : 1.585698 0.827037 0.010041 0.065532
6063 : 2.596727 3.185851 0.042132 0.072847
6064 : 6.659136 0.102954 0.012387 0.025151
6065 : 7.186274 9.701108 0.055706 0.013486
6066 : 8.770615 7.735488 0.012452 0.056251
6067 : 9.174643 8.223495 0.026042 0.066141
6068 : 4.907491 0.196695 0.051012 0.016435
6069 : 0.987555 7.829974 0.068636 0.049425
6070 : 9.182122 3.925708 0.075633 0.042717
6071 : 4.376862 1.92065 0.012558 0.023348
6072 : 8.385122 8.743786 0.057703 0.040761
6073 : 7.717963 5.806797 0.043845 0.022426
6074 : 5.17109 0.503587 0.036478 0.027762
6075 : 6.293535 5.449364 0.062177 0.053237
6076 : 2.52129 5.317004 0.030268 0.037388
6077 : 9.574587 0.093732 0.047523 0.025502
6078 : 1.022198 0.088211 0.027992 0.077728
6079 : 3.873828 7.432116 0.021075 0.024319
6080 : 9.14042 3.039748 0.073356 0.068071
6081 : 7.829534 0.979201 0.062011 0.070113
6082 : 2.407515 3.111004 0.056484 0.067932
6083 : 5.778913 6.195605 0.0767 0.052395
6084 : 1.583071 6.679192 0.060269 0.054206
6085 : 8.481058 1.14866 0.048686 0.041725
6086 : 1.889107 0.214306 0.022862 0.020223
6087 : 6.178912 8.97057 0.068558 0.067583
6088 : 7.65303 4.463353 0.049023 0.034002
6089 : 8.128602 7.415317 0.074616 0.0365
6090 : 6.380016 8.922356 0.066337 0.046732
6091 : 2.973933 2.89792 0.047383 0.064293
6092 : 8.63808 0.209218 0.054283 0.031072
6093 : 4.648343 4.696667 0.058238 0.074459
6094 : 5.824039 4.623614 0.073558 0.024792
6095 : 5.254844 8.163284 0.012177 0.060242
6096 : 1.882437 8.124967 0.054242 0.04136
6097 : 4.403003 1.26868 0.028965 0.043336
6098 : 0.389394 4.545997 0.042005 0.02988
6099 : 1.653681 3.418642 0.059827 0.049998
6100 : 4.914067 0.732109 0.041838 0.027242
6101 : 7.77977 4.596876 0.077804 0.068712
6102 : 7.856223 9.541685 0.05973 0.016477
6103 : 0.731109 7.747854 0.067299 0.046197
6104 : 7.877683 0.223826 0.022878 0.010009
6105 : 1.385867 2.267613 0.02237 0.07882
6106 : 7.786918 4.735009 0.019069 0.044954
6107 : 4.600805 5.725874 0.043368 0.052093
6108 : 6.046866 9.674901 0.052394 0.058764
6109 : 2.537966 5.601749 0.070216 0.073614
6110 : 7.124645 3.907433 0.02565 0.044575
6111 : 4.87499 3.961905 0.064198 0.078049
6112 : 4.88257 1.346944 0.066575 0.05642
6113 : 3.303307 8.682287 0.03235 0.032066
6114 : 0.192295 1.909282 0.075082 0.027719
6115 : 3.636459 7.959092 0.069161 0.044673
6116 : 0.566257 7.082592 0.059928 0.06332
6117 : 0.892582 1.622398 0.063482 0.0181
6118 : 8.151005 3.937403 0.051486 0.063098
6119 : 8.209776 1.709258 0.062542 0.041133
6120 : 0.760932 8.990804 0.069096 0.011911
6121 : 9.036773 1.050783 0.013582 0.018852
6122 : 3.723585 2.297981 0.025154 0.036496
6123 : 7.102559 2.712914 0.051602 0.057562
6124 : 5.363033 6.488855 0.067274 0.043125
6125 : 3.885637 5.903441 0.073899 0.021541
6126 : 0.017408 2.571127 0.03054 0.061116
6127 : 8.63266 9.116697 0.040332 0.056594
6128 : 3.205862 0.922325 0.020562 0.069166
6129 : 7.188759 1.482729 0.011534 0.02682
6130 : 4.605398 2.92612 0.075055 0.063089
6131 : 5.986174 9.636803 0.050217 0.014942
6132 : 5.568922 6.864491 0.020437 0.077202
6133 : 2.548688 5.797327 0.049778 0.058459
6134 : 1.146072 2.024369 0.035026 0.063971
6135 : 4.734521 3.097312 0.055707 0.030396
6136 : 0.539682 0.43029 0.023205 0.051093
6137 : 5.306687 9.485183 0.062248 0.055092
6138 : 6.563681 5.782954 0.038773 0.044949
6139 : 2.360911 9.832863 0.016547 0.075188
6140 : 5.38126 2.834627 0.020987 0.010488
6141 : 0.509986 1.341001 0.067388 0.067687
6142 : 5.4909 5.546616 0.023865 0.016412
6143 : 4.21875 4.537544 0.027527 0.031985
6144 : 6.042536 6.898901 0.078888 0.073589
6145 : 7.518234 8.959156 0.055789 0.077687
6146 : 6.318135 8.902912 0.018687 0.067058
6147 : 5.526077 6.782169 0.065368 0.0772
6148 : 8.13078 4.031298 0.03824 0.034569
6149 : 9.368225 1.753279 0.061518 0.047563
6150 : 8.70639 8.304483 0.034093 0.062961
6151 : 8.911455 4.819618 0.033297 0.047858
6152 : 8.190869 3.936048 0.032143 0.04267
6153 : 9.905959 9.454554 0.028798 0.030271
6154 : 9.612888 3.807204 0.063719 0.070182
6155 : 7.904311 7.755969 0.041948 0.058288
6156 : 8.419593 8.097658 0.061347 0.033118
6157 : 7.345713 9.391401 0.019009 0.016228
6158 : 3.238218 4.726479 0.06554 0.019138
6159 : 0.322273 6.444836 0.068513 0.0153
6160 : 5.469095 9.08478 0.065329 0.044059
6161 : 5.028068 6.740629 0.07827 0.055511
6162 : 1.328541 8.784972 0.073199 0.0215
6163 : 0.506688 5.902445 0.026686 0.028234
6164 : 9.762412 6.854373 0.020128 0.06288
6165 : 5.264931 7.689016 0.075058 0.032153
6166 : 9.00601 4.011794 0.053553 0.012692
6167 : 4.416733 2.028082 0.051842 0.023318
6168 : 5.318139 1.953682 0.048687 0.05734
6169 : 2.789483 2.843238 0.054086 0.015449
6170 : 3.926199 7.627083 0.068709 0.019015
6171 : 3.82223 0.225479 0.077403 0.046202
6172 : 1.871545 5.050537 0.04066 0.043482
6173 : 0.51705 0.051135 0.075959 0.059699
6174 : 6.932411 3.020667 0.068452 0.025703
6175 : 3.878267 2.042382 0.054161 0.018029
6176 : 7.991571 4.339774 0.070035 0.034925
6177 : 4.159736 2.682358 0.026792 0.057304
6178 : 7.37155 3.638909 0.073973 0.067405
6179 : 8.365014 0.792396 0.064602 0.012129
6180 : 1.333361 9.796034 0.023545 0.027899
6181 : 6.368233 0.887587 0.063758 0.033164
6182 : 5.601304 1.123044 0.045003 0.030289
6183 : 4.908861 3.225239 0.05615 0.056813
6184 : 6.89523 8.132353 0.013187 0.017856
6185 : 1.090977 6.049134 0.064558 0.028842
6186 : 0.692526 9.284012 0.054664 0.07318
6187 : 4.124997 8.825977 0.067321 0.066754
6188 : 6.322905 9.062621 0.048269 0.040229
6189 : 9.426272 7.347226 0.043779 0.029536
6190 : 7.065772 4.436943 0.021862 0.020486
6191 : 6.899201 4.879152 0.037332 0.033326
6192 : 5.808579 4.795042 0.011866 0.012443
6193 : 4.487101 4.716369 0.066063 0.061229
6194 : 0.68336 5.232028 0.042933 0.030924
6195 : 7.936754 3.027254 0.073443 0.048676
6196 : 0.106837 5.60609 0.02095 0.014485
6197 : 8.189234 6.4543 0.061995 0.076294
6198 : 2.073219 4.594088 0.029808 0.073134
6199 : 3.680135 2.028857 0.07299 0.065283
6200 : 3.67294 1.110669 0.059125 0.010764
6201 : 3.26971 4.015928 0.049853 0.052589
6202 : 5.507623 6.616111 0.058872 0.014457
6203 : 0.617536 8.922141 0.040918 0.031204
6204 : 9.660488 3.823209 0.05669 0.030183
6205 : 0.406603 3.769238 0.077107 0.043975
6206 : 3.519408 0.694192 0.060961 0.066664
6207 : 0.159995 9.030908 0.027339 0.011622
6208 : 4.22705 4.033498 0.016956 0.020547
6209 : 2.609918 4.895778 0.033413 0.043575
6210 : 3.61334 9.409363 0.032174 0.075369
6211 : 0.627255 2.277563 0.073053 0.078462
6212 : 7.020052 6.02006 0.074044 0.071688
6213 : 3.477553 7.242278 0.01683 0.072691
6214 : 0.580414 5.023001 0.02108 0.030052
6215 : 5.663371 4.281098 0.026847 0.01278
6216 : 4.819122 4.98621 0.032583 0.018023
6217 : 2.519935 2.547905 0.028474 0.055226
6218 : 7.918785 1.025274 0.022452 0.053775
6219 : 3.478708 6.640639 0.074554 0.04326
6220 : 6.210898 6.569979 0.021427 0.060259
6221 : 2.961954 1.55964 0.030102 0.04368
6222 : 5.044766 7.383431 0.033195 0.014341
6223 : 2.122134 6.699785 0.033006 0.056611
6224 : 2.420276 7.586705 0.078291 0.065095
6225 : 4.070175 7.433785 0.077346 0.06607
6226 : 3.211663 8.415876 0.049396 0.07501
6227 : 9.401138 4.925206 0.065585 0.010068
6228 : 3.11531 9.01141 0.043459 0.051815
6229 : 6.898007 4.811245 0.028203 0.04851
6230 : 2.659309 5.010903 0.06781 0.019567
6231 : 0.311991 3.630307 0.041968 0.04011
6232 : 4.387086 3.749448 0.058813 0.079106
6233 : 2.483016 2.045566 0.078852 0.038829
6234 : 7.251926 3.119544 0.011271 0.024502
6235 : 8.755643 6.083672 0.067904 0.070309
6236 : 2.30523 4.003212 0.023852 0.072754
6237 : 1.198656 5.809683 0.033382 0.016258
6238 : 5.164351 7.253206 0.042441 0.020551
6239 : 3.770556 1.727804 0.074416 0.035508
6240 : 5.676907 1.777843 0.011412 0.015534
6241 : 7.68087 2.387962 0.041326 0.031765
6242 : 8.532569 6.886836 0.059312 0.060255
6243 : 2.633729 5.086761 0.032373 0.065943
6244 : 8.104571 3.514009 0.079614 0.032534
6245 : 5.034243 0.525799 0.059699 0.069185
6246 : 2.381972 3.809606 0.06628 0.068916
6247 : 8.36249 8.368387 0.062423 0.068201
6248 : 9.49575 5.070555 0.015752 0.011107
6249 : 8.34074 2.825289 0.042433 0.029409
6250 : 1.244054 8.81964 0.021827 0.052605
6251 : 5.555859 7.316441 0.061939 0.042482
6252 : 8.520425 2.784908 0.051664 0.044182
6253 : 0.505831 1.494099 0.01921 0.032447
6254 : 4.869541 2.370297 0.063094 0.068911
6255 : 5.321176 3.005871 0.077708 0.05088
6256 : 3.465033 6.809601 0.072764 0.062602
6257 : 6.360803 6.011996 0.035316 0.035826
6258 : 8.758867 0.274705 0.058743 0.015343
6259 : 9.202689 9.597812 0.012929 0.033902
6260 : 9.116607 2.81112 0.055519 0.014472
6261 : 7.231169 4.264143 0.062215 0.068956
6262 : 2.661239 7.447056 0.028728 0.044695
6263 : 2.024244 1.462744 0.04042 0.075114
6264 : 8.840205 7.324546 0.035478 0.029091
6265 : 8.05456 2.993569 0.030377 0.039827
6266 : 3.812198 1.607371 0.045584 0.057136
6267 : 4.403771 4.180233 0.060227 0.042498
6268 : 8.444535 7.295918 0.027428 0.042869
6269 : 8.720335 2.664171 0.057063 0.067864
6270 : 2.073887 5.811858 0.079213 0.015569
6271 : 0.673725 3.293257 0.078383 0.068501
6272 : 0.837569 7.028047 0.012705 0.045993
6273 : 8.338286 1.575471 0.072555 0.039746
6274 : 0.685736 5.16279 0.01716 0.02254
6275 : 7.601838 4.09391 0.05444 0.016444
6276 : 2.201476 0.212381 0.076464 0.072442
6277 : 2.072834 8.127394 0.059711 0.045067
6278 : 4.835631 2.4436 0.077141 0.054397
6279 : 8.123333 8.869419 0.068232 0.036933
6280 : 5.103961 2.279395 0.078568 0.026372
6281 : 0.128876 6.014529 0.053409 0.050508
6282 : 0.881941 2.786025 0.043094 0.075089
6283 : 7.897989 1.506588 0.018603 0.045371
6284 : 6.785624 5.980653 0.05784 0.038427
6285 : 2.145157 3.659117 0.071435 0.050013
6286 : 0.06597 8.76142 0.032293 0.050398
6287 : 5.84359 3.213493 0.074181 0.072281
6288 : 7.284146 4.643017 0.046262 0.037845
6289 : 6.654212 7.345125 0.076609 0.063888
6290 : 5.201785 6.396248 0.022128 0.079341
6291 : 7.115565 1.301998 0.028824 0.062041
6292 : 0.990631 9.531674 0.071904 0.026765
6293 : 3.23212 2.245104 0.034271 0.049498
6294 : 5.794319 5.114283 0.050309 0.018022
6295 : 9.686476 0.607086 0.033018 0.05737
6296 : 4.868153 9.041456 0.078222 0.0105
6297 : 1.007939 0.424593 0.052909 0.046736
6298 : 3.516992 0.083083 0.054675 0.041653
6299 : 0.038943 4.508304 0.017487 0.046734
6300 : 8.422573 8.190647 0.011468 0.047741
6301 : 5.861094 7.405148 0.068222 0.022863
6302 : 4.013122 8.543893 0.060417 0.021847
6303 : 5.588349 3.381242 0.069748 0.038635
6304 : 2.744545 7.563542 0.01317 0.024524
6305 : 1.442995 2.419585 0.051785 0.045442
6306 : 7.330506 3.814348 0.064226 0.056233
6307 : 4.98164 6.425943 0.015817 0.062453
6308 : 8.80334 7.73844 0.079758 0.073699
6309 : 1.558645 6.148323 0.04406 0.063146
6310 : 3.781536 6.280635 0.070415 0.060303
6311 : 8.57278 2.726535 0.04415 0.046268
6312 : 8.68287 3.004355 0.039295 0.060739
6313 : 4.060666 7.616976 0.06968 0.014544
6314 : 9.922746 1.597748 0.033488 0.038775
6315 : 8.223272 8.529101 0.070184 0.027757
6316 : 4.972771 7.354192 0.023379 0.033432
6317 : 0.040045 3.043573 0.0333 0.030218
6318 : 4.116509 6.166683 0.034082 0.021386
6319 : 7.9587 1.876055 0.015949 0.035499
6320 : 3.001254 2.082744 0.042743 0.047922
6321 : 9.853227 3.179046 0.011587 0.018474
6322 : 5.884082 3.77171 0.017947 0.019435
6323 : 3.497824 7.928045 0.056637 0.055035
6324 : 0.148108 9.251172 0.041103 0.069715
6325 : 6.221008 6.475368 0.020595 0.063069
6326 : 9.203426 1.985154 0.041384 0.029953
6327 : 6.785911 0.811479 0.069738 0.020122
6328 : 3.939087 4.236409 0.019339 0.038038
